date,country,soe,arrivals,arrivals_male,arrivals_female
2024-05-01,LBR,Johor,1,1,0
2024-05-01,LBR,Sarawak,1,1,0
2024-05-01,LBR,Selangor,10,6,4
2024-05-01,LBY,Johor,1,1,0
2024-05-01,LBY,Selangor,438,286,152
2024-05-01,LCA,Johor,3,1,2
2024-05-01,LCA,Pulau Pinang,2,2,0
2024-05-01,LCA,Sarawak,1,0,1
2024-05-01,LCA,Selangor,16,11,5
2024-05-01,LIE,Johor,2,0,2
2024-05-01,LIE,Kedah,2,0,2
2024-05-01,LIE,Pulau Pinang,4,4,0
2024-05-01,LIE,Selangor,6,5,1
2024-05-01,LKA,Johor,637,419,218
2024-05-01,LKA,Kedah,62,35,27
2024-05-01,LKA,Pahang,2,2,0
2024-05-01,LKA,Perak,9,4,5
2024-05-01,LKA,Pulau Pinang,49,32,17
2024-05-01,LKA,Sabah,11,5,6
2024-05-01,LKA,Sarawak,21,13,8
2024-05-01,LKA,Selangor,5307,3292,2015
2024-05-01,LKA,W.P. Labuan,4,3,1
2024-05-01,LSO,Kedah,1,0,1
2024-05-01,LSO,Selangor,5,3,2
2024-05-01,LTU,Johor,56,37,19
2024-05-01,LTU,Kedah,19,6,13
2024-05-01,LTU,Perak,1,1,0
2024-05-01,LTU,Perlis,2,1,1
2024-05-01,LTU,Pulau Pinang,7,5,2
2024-05-01,LTU,Sabah,22,10,12
2024-05-01,LTU,Sarawak,4,3,1
2024-05-01,LTU,Selangor,266,138,128
2024-05-01,LUX,Johor,3,2,1
2024-05-01,LUX,Kedah,4,2,2
2024-05-01,LUX,Kelantan,1,1,0
2024-05-01,LUX,Pulau Pinang,2,1,1
2024-05-01,LUX,Sabah,1,1,0
2024-05-01,LUX,Sarawak,2,1,1
2024-05-01,LUX,Selangor,50,29,21
2024-05-01,LVA,Johor,12,5,7
2024-05-01,LVA,Kedah,7,4,3
2024-05-01,LVA,Pulau Pinang,7,7,0
2024-05-01,LVA,Sabah,2,1,1
2024-05-01,LVA,Sarawak,4,1,3
2024-05-01,LVA,Selangor,165,101,64
2024-05-01,MAC,Pulau Pinang,1,0,1
2024-05-01,MAC,Selangor,1,0,1
2024-05-01,MAR,Johor,116,63,53
2024-05-01,MAR,Kedah,10,5,5
2024-05-01,MAR,Kelantan,1,1,0
2024-05-01,MAR,Pahang,1,1,0
2024-05-01,MAR,Perlis,2,1,1
2024-05-01,MAR,Pulau Pinang,8,3,5
2024-05-01,MAR,Sabah,2,0,2
2024-05-01,MAR,Sarawak,7,3,4
2024-05-01,MAR,Selangor,1652,843,809
2024-05-01,MCO,Johor,4,4,0
2024-05-01,MCO,Perlis,1,0,1
2024-05-01,MCO,Selangor,2,2,0
2024-05-01,MDA,Johor,5,1,4
2024-05-01,MDA,Selangor,37,15,22
2024-05-01,MDG,Johor,13,3,10
2024-05-01,MDG,Pulau Pinang,2,1,1
2024-05-01,MDG,Sabah,1,0,1
2024-05-01,MDG,Selangor,99,41,58
2024-05-01,MDV,Johor,437,210,227
2024-05-01,MDV,Kedah,6,2,4
2024-05-01,MDV,Perak,5,0,5
2024-05-01,MDV,Pulau Pinang,3,1,2
2024-05-01,MDV,Sabah,1,0,1
2024-05-01,MDV,Selangor,5278,2653,2625
2024-05-01,MEX,Johor,152,78,74
2024-05-01,MEX,Kedah,21,12,9
2024-05-01,MEX,Pulau Pinang,37,29,8
2024-05-01,MEX,Sabah,7,2,5
2024-05-01,MEX,Sarawak,6,4,2
2024-05-01,MEX,Selangor,660,312,348
2024-05-01,MHL,Johor,2,2,0
2024-05-01,MHL,Pulau Pinang,2,1,1
2024-05-01,MHL,Selangor,1,1,0
2024-05-01,MKD,Johor,7,5,2
2024-05-01,MKD,Sarawak,5,2,3
2024-05-01,MKD,Selangor,56,25,31
2024-05-01,MLI,Johor,1,1,0
2024-05-01,MLI,Sarawak,1,1,0
2024-05-01,MLI,Selangor,12,7,5
2024-05-01,MLT,Johor,2,1,1
2024-05-01,MLT,Pulau Pinang,3,3,0
2024-05-01,MLT,Selangor,45,23,22
2024-05-01,MMR,Johor,7267,2050,5217
2024-05-01,MMR,Kedah,87,15,72
2024-05-01,MMR,Kelantan,3,1,2
2024-05-01,MMR,Pahang,3,1,2
2024-05-01,MMR,Perak,37,6,31
2024-05-01,MMR,Perlis,9,1,8
2024-05-01,MMR,Pulau Pinang,349,153,196
2024-05-01,MMR,Sabah,17,2,15
2024-05-01,MMR,Sarawak,81,39,42
2024-05-01,MMR,Selangor,11520,8112,3408
2024-05-01,MMR,W.P. Labuan,1,1,0
2024-05-01,MNE,Johor,4,4,0
2024-05-01,MNE,Selangor,17,16,1
2024-05-01,MNG,Johor,128,39,89
2024-05-01,MNG,Kedah,7,3,4
2024-05-01,MNG,Perak,1,1,0
2024-05-01,MNG,Perlis,2,2,0
2024-05-01,MNG,Pulau Pinang,7,6,1
2024-05-01,MNG,Sarawak,2,2,0
2024-05-01,MNG,Selangor,353,138,215
2024-05-01,MOZ,Selangor,58,38,20
2024-05-01,MRT,Johor,1,1,0
2024-05-01,MRT,Kedah,2,1,1
2024-05-01,MRT,Selangor,20,14,6
2024-05-01,MUS,Johor,182,90,92
2024-05-01,MUS,Kedah,9,5,4
2024-05-01,MUS,Pahang,1,1,0
2024-05-01,MUS,Perlis,4,3,1
2024-05-01,MUS,Pulau Pinang,16,6,10
2024-05-01,MUS,Sabah,2,2,0
2024-05-01,MUS,Selangor,921,501,420
2024-05-01,MWI,Johor,1,1,0
2024-05-01,MWI,Pulau Pinang,1,0,1
2024-05-01,MWI,Selangor,18,15,3
2024-05-01,NAM,Selangor,18,10,8
2024-05-01,NER,Selangor,1,1,0
2024-05-01,NGA,Johor,14,13,1
2024-05-01,NGA,Kedah,2,2,0
2024-05-01,NGA,Pulau Pinang,10,7,3
2024-05-01,NGA,Sarawak,13,12,1
2024-05-01,NGA,Selangor,505,407,98
2024-05-01,NIC,Johor,2,1,1
2024-05-01,NIC,Selangor,4,2,2
2024-05-01,NLD,Johor,1239,755,484
2024-05-01,NLD,Kedah,376,188,188
2024-05-01,NLD,Kelantan,11,7,4
2024-05-01,NLD,Melaka,1,1,0
2024-05-01,NLD,Pahang,6,4,2
2024-05-01,NLD,Perak,19,10,9
2024-05-01,NLD,Perlis,43,26,17
2024-05-01,NLD,Pulau Pinang,266,175,91
2024-05-01,NLD,Sabah,93,57,36
2024-05-01,NLD,Sarawak,169,99,70
2024-05-01,NLD,Selangor,4230,2455,1775
2024-05-01,NLD,W.P. Labuan,2,1,1
2024-05-01,NOR,Johor,136,84,52
2024-05-01,NOR,Kedah,36,16,20
2024-05-01,NOR,Kelantan,1,1,0
2024-05-01,NOR,Perak,1,0,1
2024-05-01,NOR,Perlis,6,1,5
2024-05-01,NOR,Pulau Pinang,20,13,7
2024-05-01,NOR,Sabah,8,5,3
2024-05-01,NOR,Sarawak,32,20,12
2024-05-01,NOR,Selangor,529,331,198
2024-05-01,NPL,Johor,665,421,244
2024-05-01,NPL,Kedah,24,14,10
2024-05-01,NPL,Perak,5,3,2
2024-05-01,NPL,Pulau Pinang,29,22,7
2024-05-01,NPL,Sabah,3,1,2
2024-05-01,NPL,Sarawak,268,189,79
2024-05-01,NPL,Selangor,20680,19936,744
2024-05-01,NPL,W.P. Labuan,77,77,0
2024-05-01,NRU,Selangor,2,2,0
2024-05-01,NZL,Johor,763,467,296
2024-05-01,NZL,Kedah,87,52,35
2024-05-01,NZL,Kelantan,4,2,2
2024-05-01,NZL,Melaka,1,0,1
2024-05-01,NZL,Pahang,5,5,0
2024-05-01,NZL,Perak,19,9,10
2024-05-01,NZL,Perlis,22,14,8
2024-05-01,NZL,Pulau Pinang,241,133,108
2024-05-01,NZL,Sabah,55,28,27
2024-05-01,NZL,Sarawak,141,89,52
2024-05-01,NZL,Selangor,2485,1487,998
2024-05-01,OMN,Johor,24,23,1
2024-05-01,OMN,Perak,4,3,1
2024-05-01,OMN,Pulau Pinang,4,4,0
2024-05-01,OMN,Sarawak,8,7,1
2024-05-01,OMN,Selangor,965,607,358
2024-05-01,PAK,Johor,617,455,162
2024-05-01,PAK,Kedah,129,96,33
2024-05-01,PAK,Kelantan,15,15,0
2024-05-01,PAK,Pahang,2,2,0
2024-05-01,PAK,Perak,1,0,1
2024-05-01,PAK,Perlis,18,17,1
2024-05-01,PAK,Pulau Pinang,278,240,38
2024-05-01,PAK,Sabah,13,12,1
2024-05-01,PAK,Sarawak,182,148,34
2024-05-01,PAK,Selangor,13638,12047,1591
2024-05-01,PAK,W.P. Labuan,2,2,0
2024-05-01,PAN,Johor,5,4,1
2024-05-01,PAN,Kedah,1,0,1
2024-05-01,PAN,Selangor,14,7,7
2024-05-01,PER,Johor,29,14,15
2024-05-01,PER,Kedah,4,3,1
2024-05-01,PER,Perlis,3,2,1
2024-05-01,PER,Pulau Pinang,10,6,4
2024-05-01,PER,Sarawak,3,3,0
2024-05-01,PER,Selangor,191,104,87
2024-05-01,PHL,Johor,25289,7974,17315
2024-05-01,PHL,Kedah,498,146,352
2024-05-01,PHL,Kelantan,65,31,34
2024-05-01,PHL,Pahang,22,14,8
2024-05-01,PHL,Perak,88,31,57
2024-05-01,PHL,Perlis,125,45,80
2024-05-01,PHL,Pulau Pinang,1024,392,632
2024-05-01,PHL,Sabah,1422,718,704
2024-05-01,PHL,Sarawak,2747,1046,1701
2024-05-01,PHL,Selangor,16032,6565,9467
2024-05-01,PHL,W.P. Labuan,112,27,85
2024-05-01,PLW,Johor,2,2,0
2024-05-01,PNG,Johor,17,10,7
2024-05-01,PNG,Kedah,1,1,0
2024-05-01,PNG,Sarawak,6,6,0
2024-05-01,PNG,Selangor,54,30,24
2024-05-01,POL,Johor,283,159,124
2024-05-01,POL,Kedah,85,44,41
2024-05-01,POL,Kelantan,1,1,0
2024-05-01,POL,Perak,6,5,1
2024-05-01,POL,Perlis,16,12,4
2024-05-01,POL,Pulau Pinang,55,27,28
2024-05-01,POL,Sabah,34,16,18
2024-05-01,POL,Sarawak,53,29,24
2024-05-01,POL,Selangor,1270,654,616
2024-05-01,POL,W.P. Labuan,2,2,0
2024-05-01,PRT,Johor,145,89,56
2024-05-01,PRT,Kedah,55,26,29
2024-05-01,PRT,Pahang,1,1,0
2024-05-01,PRT,Perak,2,1,1
2024-05-01,PRT,Perlis,1,1,0
2024-05-01,PRT,Pulau Pinang,41,25,16
2024-05-01,PRT,Sabah,12,8,4
2024-05-01,PRT,Sarawak,9,6,3
2024-05-01,PRT,Selangor,861,516,345
2024-05-01,PRY,Johor,4,1,3
2024-05-01,PRY,Sabah,1,1,0
2024-05-01,PRY,Selangor,14,2,12
2024-05-01,PSE,Johor,30,20,10
2024-05-01,PSE,Kedah,4,2,2
2024-05-01,PSE,Perak,1,1,0
2024-05-01,PSE,Pulau Pinang,3,3,0
2024-05-01,PSE,Selangor,352,230,122
2024-05-01,QAT,Johor,6,6,0
2024-05-01,QAT,Selangor,112,83,29
2024-05-01,ROU,Johor,128,69,59
2024-05-01,ROU,Kedah,21,9,12
2024-05-01,ROU,Kelantan,4,2,2
2024-05-01,ROU,Melaka,1,1,0
2024-05-01,ROU,Perak,1,0,1
2024-05-01,ROU,Perlis,1,0,1
2024-05-01,ROU,Pulau Pinang,34,17,17
2024-05-01,ROU,Sabah,5,3,2
2024-05-01,ROU,Sarawak,9,5,4
2024-05-01,ROU,Selangor,628,337,291
2024-05-01,RUS,Johor,437,226,211
2024-05-01,RUS,Kedah,250,114,136
2024-05-01,RUS,Kelantan,36,21,15
2024-05-01,RUS,Pahang,1,0,1
2024-05-01,RUS,Perak,5,2,3
2024-05-01,RUS,Perlis,53,37,16
2024-05-01,RUS,Pulau Pinang,109,63,46
2024-05-01,RUS,Sabah,38,19,19
2024-05-01,RUS,Sarawak,47,24,23
2024-05-01,RUS,Selangor,7876,3930,3946
2024-05-01,RUS,W.P. Labuan,3,2,1
2024-05-01,RWA,Pulau Pinang,1,1,0
2024-05-01,RWA,Selangor,6,6,0
2024-05-01,SAU,Johor,164,93,71
2024-05-01,SAU,Kedah,28,21,7
2024-05-01,SAU,Kelantan,1,1,0
2024-05-01,SAU,Perak,8,8,0
2024-05-01,SAU,Perlis,1,1,0
2024-05-01,SAU,Pulau Pinang,22,13,9
2024-05-01,SAU,Sarawak,16,7,9
2024-05-01,SAU,Selangor,3984,2474,1510
2024-05-01,SDN,Johor,11,8,3
2024-05-01,SDN,Kedah,2,1,1
2024-05-01,SDN,Pulau Pinang,2,1,1
2024-05-01,SDN,Sarawak,8,2,6
2024-05-01,SDN,Selangor,811,482,329
2024-05-01,SDN,W.P. Labuan,1,1,0
2024-05-01,SEN,Johor,14,12,2
2024-05-01,SEN,Selangor,90,63,27
2024-05-01,SGP,Johor,1432787,817386,615401
2024-05-01,SGP,Kedah,5368,2742,2626
2024-05-01,SGP,Kelantan,99,64,35
2024-05-01,SGP,Melaka,22,18,4
2024-05-01,SGP,Pahang,696,363,333
2024-05-01,SGP,Perak,6096,2748,3348
2024-05-01,SGP,Perlis,240,144,96
2024-05-01,SGP,Pulau Pinang,21664,10285,11379
2024-05-01,SGP,Sabah,2770,1356,1414
2024-05-01,SGP,Sarawak,4386,2597,1789
2024-05-01,SGP,Selangor,52931,27341,25590
2024-05-01,SGP,W.P. Labuan,6,4,2
2024-05-01,SLB,Johor,5,5,0
2024-05-01,SLB,Pulau Pinang,1,1,0
2024-05-01,SLB,Sarawak,10,3,7
2024-05-01,SLB,Selangor,8,5,3
2024-05-01,SLE,Johor,7,5,2
2024-05-01,SLE,Kedah,1,1,0
2024-05-01,SLE,Pulau Pinang,5,1,4
2024-05-01,SLE,Selangor,25,12,13
2024-05-01,SLV,Johor,2,2,0
2024-05-01,SLV,Selangor,13,6,7
2024-05-01,SMR,Selangor,3,2,1
2024-05-01,SOM,Selangor,208,116,92
2024-05-01,SRB,Johor,5,5,0
2024-05-01,SRB,Kedah,2,0,2
2024-05-01,SRB,Perak,1,1,0
2024-05-01,SRB,Pulau Pinang,5,5,0
2024-05-01,SRB,Selangor,180,82,98
2024-05-01,SSD,Johor,1,1,0
2024-05-01,SSD,Sarawak,4,2,2
2024-05-01,SSD,Selangor,29,14,15
2024-05-01,STP,Selangor,2,0,2
2024-05-01,SUR,Johor,4,3,1
2024-05-01,SUR,Pulau Pinang,2,1,1
2024-05-01,SUR,Selangor,27,13,14
2024-05-01,SVK,Johor,53,29,24
2024-05-01,SVK,Kedah,47,22,25
2024-05-01,SVK,Perlis,2,1,1
2024-05-01,SVK,Pulau Pinang,15,13,2
2024-05-01,SVK,Sabah,10,4,6
2024-05-01,SVK,Sarawak,9,8,1
2024-05-01,SVK,Selangor,256,146,110
2024-05-01,SVN,Johor,13,9,4
2024-05-01,SVN,Kedah,8,3,5
2024-05-01,SVN,Perak,1,1,0
2024-05-01,SVN,Pulau Pinang,1,1,0
2024-05-01,SVN,Sabah,3,2,1
2024-05-01,SVN,Sarawak,4,0,4
2024-05-01,SVN,Selangor,129,72,57
2024-05-01,SWE,Johor,184,114,70
2024-05-01,SWE,Kedah,64,36,28
2024-05-01,SWE,Kelantan,1,1,0
2024-05-01,SWE,Perak,1,1,0
2024-05-01,SWE,Perlis,5,3,2
2024-05-01,SWE,Pulau Pinang,81,59,22
2024-05-01,SWE,Sabah,20,13,7
2024-05-01,SWE,Sarawak,30,23,7
2024-05-01,SWE,Selangor,704,455,249
2024-05-01,SWE,W.P. Labuan,2,1,1
2024-05-01,SWZ,Johor,2,2,0
2024-05-01,SWZ,Selangor,28,12,16
2024-05-01,SYC,Johor,3,1,2
2024-05-01,SYC,Pahang,1,1,0
2024-05-01,SYC,Selangor,59,27,32
2024-05-01,SYR,Johor,37,32,5
2024-05-01,SYR,Kedah,6,4,2
2024-05-01,SYR,Pulau Pinang,11,10,1
2024-05-01,SYR,Sarawak,11,9,2
2024-05-01,SYR,Selangor,618,398,220
2024-05-01,TCD,Johor,4,3,1
2024-05-01,TCD,Selangor,32,26,6
2024-05-01,TGO,Kedah,1,1,0
2024-05-01,TGO,Selangor,12,9,3
2024-05-01,THA,Johor,8267,2210,6057
2024-05-01,THA,Kedah,64267,35657,28610
2024-05-01,THA,Kelantan,55889,28354,27535
2024-05-01,THA,Melaka,4,1,3
2024-05-01,THA,Pahang,21,11,10
2024-05-01,THA,Perak,8614,4017,4597
2024-05-01,THA,Perlis,47853,27639,20214
2024-05-01,THA,Pulau Pinang,3045,1105,1940
2024-05-01,THA,Sabah,23,5,18
2024-05-01,THA,Sarawak,500,180,320
2024-05-01,THA,Selangor,14834,5812,9022
2024-05-01,THA,Terengganu,1,1,0
2024-05-01,THA,W.P. Labuan,14,6,8
2024-05-01,TJK,Johor,7,5,2
2024-05-01,TJK,Kedah,2,1,1
2024-05-01,TJK,Sabah,1,1,0
2024-05-01,TJK,Selangor,140,110,30
2024-05-01,TKM,Johor,4,3,1
2024-05-01,TKM,Kedah,6,1,5
2024-05-01,TKM,Pulau Pinang,2,2,0
2024-05-01,TKM,Sarawak,1,1,0
2024-05-01,TKM,Selangor,333,205,128
2024-05-01,TLS,Johor,15,7,8
2024-05-01,TLS,Kedah,1,0,1
2024-05-01,TLS,Perak,3,0,3
2024-05-01,TLS,Pulau Pinang,10,5,5
2024-05-01,TLS,Sabah,1,0,1
2024-05-01,TLS,Selangor,197,105,92
2024-05-01,TON,Johor,1,1,0
2024-05-01,TON,Kedah,1,1,0
2024-05-01,TON,Pulau Pinang,1,0,1
2024-05-01,TON,Sarawak,1,1,0
2024-05-01,TON,Selangor,12,6,6
2024-05-01,TTO,Johor,7,4,3
2024-05-01,TTO,Kedah,1,0,1
2024-05-01,TTO,Perak,1,1,0
2024-05-01,TTO,Sarawak,2,0,2
2024-05-01,TTO,Selangor,34,17,17
2024-05-01,TUN,Johor,26,15,11
2024-05-01,TUN,Kedah,2,0,2
2024-05-01,TUN,Kelantan,1,1,0
2024-05-01,TUN,Pulau Pinang,12,5,7
2024-05-01,TUN,Sarawak,1,1,0
2024-05-01,TUN,Selangor,816,435,381
2024-05-01,TUR,Johor,327,228,99
2024-05-01,TUR,Kedah,38,23,15
2024-05-01,TUR,Kelantan,11,9,2
2024-05-01,TUR,Perak,3,1,2
2024-05-01,TUR,Perlis,15,13,2
2024-05-01,TUR,Pulau Pinang,35,29,6
2024-05-01,TUR,Sabah,7,6,1
2024-05-01,TUR,Sarawak,25,16,9
2024-05-01,TUR,Selangor,1772,1302,470
2024-05-01,TUR,W.P. Labuan,1,0,1
2024-05-01,TUV,Pulau Pinang,2,0,2
2024-05-01,TUV,Selangor,2,1,1
2024-05-01,TWN,Johor,8338,3582,4756
2024-05-01,TWN,Kedah,168,87,81
2024-05-01,TWN,Kelantan,4,3,1
2024-05-01,TWN,Melaka,13,9,4
2024-05-01,TWN,Pahang,5,3,2
2024-05-01,TWN,Perak,60,25,35
2024-05-01,TWN,Perlis,23,16,7
2024-05-01,TWN,Pulau Pinang,4147,2036,2111
2024-05-01,TWN,Sabah,1517,706,811
2024-05-01,TWN,Sarawak,269,132,137
2024-05-01,TWN,Selangor,14570,7068,7502
2024-05-01,TWN,W.P. Labuan,4,3,1
2024-05-01,TZA,Johor,12,9,3
2024-05-01,TZA,Pulau Pinang,2,1,1
2024-05-01,TZA,Sarawak,4,3,1
2024-05-01,TZA,Selangor,167,75,92
2024-05-01,UGA,Johor,308,127,181
2024-05-01,UGA,Kedah,1,0,1
2024-05-01,UGA,Sarawak,2,2,0
2024-05-01,UGA,Selangor,390,148,242
2024-05-01,UKR,Johor,120,61,59
2024-05-01,UKR,Kedah,36,16,20
2024-05-01,UKR,Kelantan,12,5,7
2024-05-01,UKR,Pahang,3,2,1
2024-05-01,UKR,Perlis,6,3,3
2024-05-01,UKR,Pulau Pinang,19,7,12
2024-05-01,UKR,Sabah,5,3,2
2024-05-01,UKR,Sarawak,4,2,2
2024-05-01,UKR,Selangor,1101,530,571
2024-05-01,URY,Johor,14,6,8
2024-05-01,URY,Kedah,2,1,1
2024-05-01,URY,Sabah,2,1,1
2024-05-01,URY,Selangor,51,21,30
2024-05-01,USA,Johor,5196,2974,2222
2024-05-01,USA,Kedah,522,279,243
2024-05-01,USA,Kelantan,24,17,7
2024-05-01,USA,Melaka,5,3,2
2024-05-01,USA,Pahang,9,7,2
2024-05-01,USA,Perak,143,84,59
2024-05-01,USA,Perlis,107,56,51
2024-05-01,USA,Pulau Pinang,2332,1419,913
2024-05-01,USA,Sabah,320,164,156
2024-05-01,USA,Sarawak,313,206,107
2024-05-01,USA,Selangor,14291,8418,5873
2024-05-01,USA,W.P. Labuan,5,4,1
2024-05-01,UZB,Johor,82,58,24
2024-05-01,UZB,Kedah,8,7,1
2024-05-01,UZB,Kelantan,2,2,0
2024-05-01,UZB,Perlis,1,1,0
2024-05-01,UZB,Pulau Pinang,13,11,2
2024-05-01,UZB,Sabah,6,4,2
2024-05-01,UZB,Selangor,924,580,344
2024-05-01,VAT,Selangor,1,1,0
2024-05-01,VCT,Selangor,1,1,0
2024-05-01,VEN,Johor,12,8,4
2024-05-01,VEN,Kedah,1,0,1
2024-05-01,VEN,Pulau Pinang,1,1,0
2024-05-01,VEN,Sabah,2,1,1
2024-05-01,VEN,Sarawak,4,1,3
2024-05-01,VEN,Selangor,106,56,50
2024-05-01,VNM,Johor,15481,4745,10736
2024-05-01,VNM,Kedah,372,43,329
2024-05-01,VNM,Kelantan,29,14,15
2024-05-01,VNM,Pahang,10,9,1
2024-05-01,VNM,Perak,142,34,108
2024-05-01,VNM,Perlis,220,14,206
2024-05-01,VNM,Pulau Pinang,1837,482,1355
2024-05-01,VNM,Sabah,16,2,14
2024-05-01,VNM,Sarawak,361,47,314
2024-05-01,VNM,Selangor,14207,4898,9309
2024-05-01,VNM,W.P. Labuan,4,2,2
2024-05-01,VUT,Johor,19,11,8
2024-05-01,VUT,Pulau Pinang,5,5,0
2024-05-01,VUT,Sabah,1,1,0
2024-05-01,VUT,Selangor,102,89,13
2024-05-01,WSM,Johor,1,0,1
2024-05-01,WSM,Pulau Pinang,1,0,1
2024-05-01,XXX,Johor,1,1,0
2024-05-01,XXX,Pulau Pinang,1,1,0
2024-05-01,XXX,Sarawak,3,2,1
2024-05-01,XXX,Selangor,68,38,30
2024-05-01,YEM,Johor,39,29,10
2024-05-01,YEM,Kedah,6,4,2
2024-05-01,YEM,Kelantan,3,3,0
2024-05-01,YEM,Perlis,1,1,0
2024-05-01,YEM,Pulau Pinang,4,3,1
2024-05-01,YEM,Sarawak,3,2,1
2024-05-01,YEM,Selangor,1203,832,371
2024-05-01,ZAF,Johor,293,187,106
2024-05-01,ZAF,Kedah,46,26,20
2024-05-01,ZAF,Kelantan,2,2,0
2024-05-01,ZAF,Perak,3,2,1
2024-05-01,ZAF,Perlis,4,2,2
2024-05-01,ZAF,Pulau Pinang,71,41,30
2024-05-01,ZAF,Sabah,19,11,8
2024-05-01,ZAF,Sarawak,101,41,60
2024-05-01,ZAF,Selangor,814,489,325
2024-05-01,ZAR,Selangor,4,2,2
2024-05-01,ZMB,Johor,7,4,3
2024-05-01,ZMB,Kedah,1,1,0
2024-05-01,ZMB,Pulau Pinang,1,0,1
2024-05-01,ZMB,Selangor,44,28,16
2024-05-01,ZWE,Johor,14,8,6
2024-05-01,ZWE,Kedah,2,0,2
2024-05-01,ZWE,Pulau Pinang,6,4,2
2024-05-01,ZWE,Sabah,2,1,1
2024-05-01,ZWE,Selangor,139,70,69
2024-06-01,AFG,Sarawak,2,2,0
2024-06-01,AFG,Selangor,34,25,9
2024-06-01,AGO,Selangor,9,7,2
2024-06-01,AIA,Selangor,1,1,0
2024-06-01,ALB,Johor,11,7,4
2024-06-01,ALB,Kedah,1,1,0
2024-06-01,ALB,Pulau Pinang,1,1,0
2024-06-01,ALB,Sarawak,1,1,0
2024-06-01,ALB,Selangor,32,18,14
2024-06-01,AND,Pulau Pinang,1,1,0
2024-06-01,AND,Selangor,13,9,4
2024-06-01,ARE,Johor,36,17,19
2024-06-01,ARE,Kedah,19,13,6
2024-06-01,ARE,Kelantan,1,0,1
2024-06-01,ARE,Pulau Pinang,11,9,2
2024-06-01,ARE,Selangor,659,371,288
2024-06-01,ARG,Johor,93,46,47
2024-06-01,ARG,Kedah,11,5,6
2024-06-01,ARG,Kelantan,1,0,1
2024-06-01,ARG,Perlis,7,3,4
2024-06-01,ARG,Pulau Pinang,6,2,4
2024-06-01,ARG,Sabah,3,2,1
2024-06-01,ARG,Sarawak,11,9,2
2024-06-01,ARG,Selangor,417,225,192
2024-06-01,ARM,Johor,2,1,1
2024-06-01,ARM,Kedah,3,2,1
2024-06-01,ARM,Pulau Pinang,2,1,1
2024-06-01,ARM,Selangor,63,33,30
2024-06-01,ATG,Johor,5,2,3
2024-06-01,ATG,Sabah,1,0,1
2024-06-01,ATG,Selangor,16,8,8
2024-06-01,AUS,Johor,5362,3141,2221
2024-06-01,AUS,Kedah,505,277,228
2024-06-01,AUS,Kelantan,13,8,5
2024-06-01,AUS,Melaka,2,1,1
2024-06-01,AUS,Pahang,62,34,28
2024-06-01,AUS,Perak,212,110,102
2024-06-01,AUS,Perlis,75,43,32
2024-06-01,AUS,Pulau Pinang,2182,1125,1057
2024-06-01,AUS,Sabah,583,303,280
2024-06-01,AUS,Sarawak,631,360,271
2024-06-01,AUS,Selangor,29383,16434,12949
2024-06-01,AUS,W.P. Labuan,12,10,2
2024-06-01,AUT,Johor,136,98,38
2024-06-01,AUT,Kedah,12,6,6
2024-06-01,AUT,Kelantan,7,7,0
2024-06-01,AUT,Negeri Sembilan,2,1,1
2024-06-01,AUT,Perak,2,2,0
2024-06-01,AUT,Perlis,2,2,0
2024-06-01,AUT,Pulau Pinang,48,35,13
2024-06-01,AUT,Sabah,9,5,4
2024-06-01,AUT,Sarawak,11,5,6
2024-06-01,AUT,Selangor,568,369,199
2024-06-01,AZE,Johor,7,4,3
2024-06-01,AZE,Kedah,11,3,8
2024-06-01,AZE,Selangor,203,100,103
2024-06-01,BDI,Johor,1,1,0
2024-06-01,BDI,Selangor,1,0,1
2024-06-01,BEL,Johor,288,174,114
2024-06-01,BEL,Kedah,150,80,70
2024-06-01,BEL,Kelantan,2,1,1
2024-06-01,BEL,Pahang,1,0,1
2024-06-01,BEL,Perak,1,1,0
2024-06-01,BEL,Perlis,13,8,5
2024-06-01,BEL,Pulau Pinang,80,56,24
2024-06-01,BEL,Sabah,29,14,15
2024-06-01,BEL,Sarawak,42,20,22
2024-06-01,BEL,Selangor,1754,1006,748
2024-06-01,BEL,W.P. Labuan,1,1,0
2024-06-01,BEN,Selangor,8,6,2
2024-06-01,BFA,Pulau Pinang,1,1,0
2024-06-01,BFA,Selangor,29,26,3
2024-06-01,BGD,Johor,3628,2861,767
2024-06-01,BGD,Kedah,162,104,58
2024-06-01,BGD,Kelantan,3,3,0
2024-06-01,BGD,Perak,2,2,0
2024-06-01,BGD,Perlis,1,1,0
2024-06-01,BGD,Pulau Pinang,227,187,40
2024-06-01,BGD,Sabah,2,1,1
2024-06-01,BGD,Sarawak,140,101,39
2024-06-01,BGD,Selangor,25217,21920,3297
2024-06-01,BGD,W.P. Labuan,5,5,0
2024-06-01,BGR,Johor,44,22,22
2024-06-01,BGR,Pulau Pinang,4,3,1
2024-06-01,BGR,Sabah,4,2,2
2024-06-01,BGR,Sarawak,5,5,0
2024-06-01,BGR,Selangor,173,101,72
2024-06-01,BHR,Johor,43,22,21
2024-06-01,BHR,Kedah,2,1,1
2024-06-01,BHR,Pulau Pinang,20,5,15
2024-06-01,BHR,Sabah,1,0,1
2024-06-01,BHR,Selangor,427,211,216
2024-06-01,BHS,Perlis,1,1,0
2024-06-01,BHS,Selangor,3,1,2
2024-06-01,BIH,Johor,6,4,2
